"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Cote d'Ivoire","CIV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2756.25353704839","2744.91063006202","2698.27946564369","2657.93227328358","2640.38055223054","2787.38001987785","2952.26236680637","3180.31730299725","3242.54752930437","3227.52017127579","3202.95174265195","3121.72784860442","3007.35726363402","2852.02043375347","2952.04126245591","3005.99833180054","3116.37115254806","3166.67153746249","3310.47535012561","3379.41256459389","3577.70698193952","3384.9309791454","3508.45783399594","3855.86546262323","4345.61667514674","4711.49284430112","4862.918019013","5046.04768918974","5327.8249854095","5900.20754907662","5974.54602647941","6432.62666292098","7171.63265291256","",
"Cameroon","CMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014.18037647256","1943.94214903669","1870.8697946879","1712.72131338507","1731.90467080827","1769.433731542","1827.47508640368","1892.15697581766","1951.6006477742","2014.2988847728","2083.23424833488","2164.67041259965","2236.10069605618","2339.84064917022","2502.3790836283","2567.22358686321","2673.56321336677","2786.08559714249","2838.69507774502","2848.3299563577","2882.75070014928","2957.16345620614","3027.17971978022","3204.36175250306","3385.47635257667","3459.78024391909","3587.61611938417","3726.5673899307","3967.52170452195","4195.67017521265","4319.21887053939","4741.76177028658","5122.62989900836","",
"Congo, Dem. Rep.","COD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","848.096959017952","776.88169993853","690.051404955549","591.979827617372","554.010830308425","546.246191021379","540.162442554952","510.473103114986","495.95809724773","467.894227633687","432.699339419267","420.272176632106","426.174628480242","445.5148537136","473.958929921215","502.897199875451","528.871699781478","558.900153803526","586.028749368622","587.552815360015","616.532399110794","650.436603207665","652.297337733881","735.030027984136","829.650776911778","885.124442844181","942.300277661143","1036.58835774482","1105.62884710845","1206.79811331271","1174.38586818797","1358.2047169909","1533.73953854951","",
"Congo, Rep.","COG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3429.41170224292","3530.78639952825","3605.20416552338","3551.36926630484","3331.57491680786","3442.72374262997","3559.74348658715","3525.35537763059","3620.05085513587","3482.03202057909","3687.23224588555","3769.26533216344","3910.79743422332","3910.65411079644","4016.42944592607","4305.8699382955","4616.63511049667","4267.75686072464","4473.22706795328","4827.90709126624","5152.51778959957","5204.00083364149","6093.01632213302","5868.94460921486","5769.14806736445","4746.04011241499","4043.70013817739","4476.99360198666","5636.42558854992","5766.7549235887","4813.31562649405","6323.71781520142","6713.94494585993","",
"Colombia","COL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5083.67049407966","5252.63702304741","5479.89158535851","5796.49051326257","6143.69327665406","6475.07925219187","6607.49917795626","6829.08507787015","6825.87076802027","6520.96454507111","6753.46479386828","6911.72749433127","7085.6208098397","7398.18350233824","7888.45008375475","8412.99682930896","9135.67897534929","9891.37577029778","10291.1999875576","10357.3340858966","10830.1951175574","11694.7266079337","12075.481764005","12756.0210652139","13323.1690837161","13289.6744891677","13971.3395877313","14334.9146083622","15161.3179744309","16091.4990479231","15416.3298423561","17586.5239590949","20951.5364160966","",
"Comoros","COM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1513.47375803149","1442.88858106146","1563.78974510767","1612.22157192969","1526.28954887326","1580.2357294355","1554.55237378961","1610.09009806963","1614.17288645193","1635.19512146015","1818.02205165685","1864.20466530761","1898.09721034132","1937.86195740916","1989.61006346665","2069.17863370587","2146.12323416645","2177.67083913844","2261.34802331538","2301.97128631252","2367.77862867655","2464.35422707787","2667.26472963242","2819.56721323842","2924.83151735989","2935.19896242167","3120.16005522135","3325.50387714205","3284.44395494343","3294.28830809778","3245.39958769899","3426.75773437156","3687.61522812115","",
"Cabo Verde","CPV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1075.48666722997","1102.79147876113","1221.06618270283","1324.86401646817","1572.9518397097","1790.79647291924","1984.07798002732","2192.45617213337","2440.48210239712","2694.99413175801","3090.4723890869","3177.18689544162","3343.94051026484","3501.59957820114","3909.3618134733","4256.04452149249","4680.12462676976","5471.65091632714","5903.59523031406","5791.92630513502","5905.33932603844","6189.69573422689","6058.77707415128","6040.44894761304","6020.24331678146","6285.59888736781","6747.31131453452","7204.47444891669","7115.53770190209","7702.92356295124","6053.27015484836","6576.02747734943","8171.27716264746","",
"Costa Rica","CRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4962.08260625675","5114.67667256117","5570.65299691902","5957.79319528115","6207.2874065507","6446.06302395955","6501.02252811309","6820.10241016773","7231.77470994481","7486.05300460919","7796.43088532162","8099.71240071143","8363.81072564361","8756.921954704","9248.12662801259","9772.46432755117","10658.2776328134","11680.5728019195","12297.2133627746","12103.3818532381","12740.3409691018","13410.3545362616","14241.867694114","14992.4220458629","16132.6578757111","17248.7473968748","18898.075223414","20168.2204811346","21144.4097740325","22949.5286593344","21716.8702432685","23700.2961314063","26181.1420172426","",
"Caribbean small states","CSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6154.10953466441","6458.88723105293","6762.72255073055","7091.12754519285","7384.70648658751","7685.17062338072","8027.17759792663","8353.52151316399","8612.37182645223","9023.92874190229","9501.82420915285","9865.32340223671","10335.1316242275","11141.8416202465","11855.7694326081","12589.4148329193","13838.6372573708","14639.0254632722","15051.739464245","14544.1844175213","14846.424723413","15234.8133710733","15535.4604157353","15720.1377531403","15949.6493304263","15687.323361402","15459.0103125505","16120.5060355851","16543.8076492065","17026.1324117013","15333.9841710371","17578.2736014507","21303.9819871747","",
"Cuba","CUB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21888.3470571227","23054.7039565463","23478.2418557463","23520.551593883","23788.3703269392","24078.3759395459","24587.7749268238","25369.9855313677","26091.948096153","25950.142230552","25953.0970954179","26251.3628228418","25105.9924714169","24821.796301247","24347.7605833552","24037.6485782735","23649.591653431","24321.7468068376","24623.0414302994","25396.9966189902","21797.0190062969","25163.8669323866","29520.5569486646","",
"Cayman Islands","CYM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75269.0991443664","77386.8151042494","76320.1659287252","69274.5712590085","66346.6280129851","66766.0423287818","65040.7154721428","64132.6244298793","64201.8927942348","64777.5000575143","66571.5640765752","69038.245857496","72981.7513294765","74008.7647394261","67370.3077173283","75898.4231569682","83528.7109136992","",
"Cyprus","CYP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13339.1923828125","13537.275390625","14749.607421875","14842.1396484375","15724.849609375","17084.572265625","17313.509765625","17777.369140625","18758.62890625","19662.640625","21291.236328125","22868.724609375","24013.017578125","24281.044921875","25945.4609375","27763.154296875","30015.3125","32888.99609375","34830.34765625","33883.7734375","33417.7578125","33313.4765625","31834.5078125","30375.125","30080.26953125","31815.0703125","35718.98046875","38288.0078125","40559.234375","44686.71875","42798.01953125","48469.4140625","53785.74609375","",
"Czechia","CZE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12716.1323543506","11647.170767091","11840.1454843004","12115.6993890029","12729.8319392349","13850.14909675","14684.6039249136","14821.9210096513","14977.6171212214","15396.3117820518","16237.5425544554","17626.2633988846","18252.5727653685","19539.1510079799","20932.6733387404","22095.3878539836","23923.5545114315","26288.3452634628","27974.487131849","27760.6949639794","27877.1437357602","29001.3680365492","29254.7312685144","30818.1081558477","32502.4753540118","33899.2865661657","36097.7052556977","38824.8879170919","41143.8270486711","44859.8005632951","43922.5309787058","48418.1157871868","51695.1690497632","",
"Germany","DEU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19449.7602223898","20981.2064552826","21706.3539609941","21859.6344464263","22781.3005717175","23548.8341251243","24070.1192352083","24568.1428908736","25344.8813185293","26291.2110793898","27202.4760848567","28376.9040865111","29178.6374658122","29909.8087206449","31334.731516716","31794.0960095207","34160.1031115569","36295.7184317891","37802.3874303197","36814.7547339146","38945.9217348604","42541.5310884096","43359.6148271723","44993.8927459315","47011.5510935131","47609.7810045816","50579.6839299266","53071.4555699913","55195.8405428372","58251.7730828469","57905.1795514844","61939.6515850137","66616.022245056","",
"Djibouti","DJI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3809.86080047733","4022.34716764782","4323.51588116665","4493.89514097656","4742.38848219302","5153.71653878232","5471.96329378911","5676.30593432082","6032.27795593735","6567.8534911621","",
"Dominica","DMA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4352.26468060773","4582.51406312343","4784.06989175277","4999.20008997646","5105.57422465134","5370.38796635646","5641.33134705495","5871.25227336678","6174.20447002506","6305.33434645858","6633.07340850224","6797.37800502648","6697.38013305281","7244.34825192445","7650.99534231551","7931.10488260115","8548.31024735836","9332.59888776275","10187.8809181854","10132.5238139","10328.0742198196","10521.0831482032","10233.8517016977","10447.1976646877","11147.7032768502","11277.2300802352","12092.7633650252","11435.6949486632","12809.7115133628","14451.5379197565","12743.8638868643","14472.2858615339","16293.108114396","",
"Denmark","DNK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18231.3133594948","19060.9909162657","19811.282062116","20215.5799205138","21674.9543022225","22680.9768440415","23733.0685855529","24923.7960640886","25813.8773285488","26653.8239044055","28661.7641564157","29446.0143635699","30640.3456230968","30822.0928782295","32939.6304700282","34150.1594558945","37334.1604013286","39015.0593398184","41278.3268270571","40330.2227131882","42995.6175669409","44403.3848413929","44803.9682421214","46726.8541437832","47901.4473627066","49045.3391904109","51976.0057060956","55356.680780178","57482.9623999067","60787.4633578269","62529.2510567035","69878.9348117258","77953.6786613124","",
